mId;veiID;dt;lat;lon;vel;mun;uf;via
173515967539;475971;2026-02-25T16:31:54-03:00;-23.036;-46.733;0;ITATIBA;SP;Próx. Rua Antônio Gilberto Frediani
173515970983;516640;2026-02-25T16:31:58-03:00;-30.0103;-51.3191;0;ELDORADO DO SUL;RS;Rua Júlio Ricardo Mottin
173515975450;475971;2026-02-25T16:32:05-03:00;-23.036;-46.7331;0;ITATIBA;SP;Próx. Rua Antônio Gilberto Frediani
173515976777;516069;2026-02-25T16:32:03-03:00;-23.314;-46.5822;76;MAIRIPORÃ;SP;Rodovia Fernão Dias
173516031885;99519;2026-02-25T16:33:10-03:00;-22.8056;-47.2177;66;SUMARÉ;SP;Rodovia Anhanguera
173516032811;607111;2026-02-25T16:33:19-03:00;-22.9947;-46.79;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516033146;512788;2026-02-25T16:33:11-03:00;-23.427;-46.3893;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516039434;473878;2026-02-25T16:33:19-03:00;-23.1963;-46.5867;83;ATIBAIA;SP;Rodovia Arão Sahm
173516049695;590994;2026-02-25T16:33:40-03:00;-20.169;-40.204;10;SERRA;ES;Próx. Rua Projetada Três
173516049777;99519;2026-02-25T16:33:36-03:00;-22.8024;-47.2206;63;SUMARÉ;SP;113
173516051547;598495;2026-02-25T16:33:37-03:00;-22.988;-46.8476;0;ITATIBA;SP;Próx. Rua Assad Antônio Nazar
173516052370;125359;2026-02-25T16:33:41-03:00;-21.4136;-47.6646;52;SÃO SIMÃO;SP;Via Anhanguera
173516058602;99519;2026-02-25T16:33:48-03:00;-22.801;-47.2216;54;SUMARÉ;SP;Rodovia Anhanguera
173516059459;473398;2026-02-25T16:33:46-03:00;-22.9944;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516061460;564553;2026-02-25T16:33:56-03:00;-22.9946;-46.7902;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516062045;476419;2026-02-25T16:33:32-03:00;-22.9947;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516063425;125550;2026-02-25T16:33:49-03:00;-22.9946;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516067921;99519;2026-02-25T16:34:00-03:00;-22.7998;-47.2223;42;SUMARÉ;SP;Rodovia Anhanguera
173516078726;597976;2026-02-25T16:34:14-03:00;-23.1562;-46.8906;77;JUNDIAÍ;SP;Rodovia João Cereser
173516079519;512788;2026-02-25T16:34:09-03:00;-23.427;-46.3893;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516085012;512788;2026-02-25T16:34:12-03:00;-23.427;-46.3893;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516086323;599704;2026-02-25T16:33:59-03:00;-23.3991;-47.3775;0;SOROCABA;SP;Avenida Paraná
173516093162;475971;2026-02-25T16:34:33-03:00;-23.0357;-46.733;0;ITATIBA;SP;Próx. Rua Antônio Gilberto Frediani
173516094380;125429;2026-02-25T16:34:35-03:00;-22.4905;-47.4022;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173516096769;99519;2026-02-25T16:34:34-03:00;-22.7972;-47.2236;31;SUMARÉ;SP;Rodovia Anhanguera
173516097498;597976;2026-02-25T16:34:35-03:00;-23.1553;-46.8862;76;JUNDIAÍ;SP;Rodovia João Cereser
173516097713;373877;2026-02-25T16:34:37-03:00;-18.3995;-44.4592;74;CORINTO;MG;BR-135
173516098264;247319;2026-02-25T16:33:53-03:00;-22.9945;-46.7902;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516098407;514349;2026-02-25T16:34:36-03:00;-22.4574;-46.0099;0;ESTIVA;MG;Próx. Rodovia Fernão Dias
173516098497;470266;2026-02-25T16:34:33-03:00;-22.9669;-45.4316;0;PINDAMONHANGABA;SP;Próx. Rodovia Presidente Dutra
173516099773;373877;2026-02-25T16:33:51-03:00;-18.4077;-44.4587;69;CORINTO;MG;BR-135
173516101684;539116;2026-02-25T16:34:14-03:00;-23.4275;-46.3891;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516102303;484941;2026-02-25T16:34:44-03:00;-23.0358;-46.7217;77;JARINU;SP;Rodovia Dom Pedro I
173516105242;373877;2026-02-25T16:32:56-03:00;-18.4176;-44.4578;78;CORINTO;MG;BR-135
173516105290;597976;2026-02-25T16:34:42-03:00;-23.155;-46.8848;76;JUNDIAÍ;SP;Rodovia João Cereser
173516106804;512788;2026-02-25T16:34:40-03:00;-23.427;-46.3893;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516110753;93935;2026-02-25T16:34:48-03:00;-23.0854;-46.6323;65;ATIBAIA;SP;Rodovia Dom Pedro I
173516115152;99519;2026-02-25T16:34:55-03:00;-22.7954;-47.2244;44;SUMARÉ;SP;Rodovia Anhanguera
173516115488;93935;2026-02-25T16:33:58-03:00;-23.0924;-46.628;62;ATIBAIA;SP;Rodovia Dom Pedro I
173516116342;476025;2026-02-25T16:35:02-03:00;-22.8763;-47.1988;0;HORTOLÂNDIA;SP;Avenida da Emancipação
173516118021;369267;2026-02-25T16:35:01-03:00;-22.4905;-47.4016;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173516118327;473878;2026-02-25T16:34:57-03:00;-23.1794;-46.5799;77;ATIBAIA;SP;Rodovia Fernão Dias
173516120452;536079;2026-02-25T16:35:06-03:00;-22.7577;-47.4632;0;SANTA BÁRBARA D'OESTE;SP;Próx. Rodovia Luiz de Queiroz
173516121753;93935;2026-02-25T16:33:58-03:00;-23.0923;-46.6278;62;ATIBAIA;SP;Próx. Rodovia Dom Pedro I
173516122532;590994;2026-02-25T16:35:02-03:00;-20.1679;-40.2035;0;SERRA;ES;Próx. Rua Projetada Três
173516122535;590994;2026-02-25T16:35:02-03:00;-20.1679;-40.2035;0;SERRA;ES;Próx. Rua Projetada Três
173516122536;590994;2026-02-25T16:35:02-03:00;-20.1679;-40.2035;0;SERRA;ES;Próx. Rua Projetada Três
173516125804;548332;2026-02-25T16:35:09-03:00;-23.4269;-46.3892;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516126062;473878;2026-02-25T16:35:06-03:00;-23.1778;-46.5792;84;ATIBAIA;SP;Próx. Rodovia Fernão Dias
173516129850;373564;2026-02-25T16:35:17-03:00;-23.4269;-46.3891;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516130373;93935;2026-02-25T16:28:13-03:00;-23.1001;-46.5688;38;ATIBAIA;SP;36B
173516131041;512788;2026-02-25T16:35:10-03:00;-23.427;-46.3893;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516131191;516069;2026-02-25T16:35:13-03:00;-23.2911;-46.5797;63;MAIRIPORÃ;SP;Rodovia Fernão Dias
173516131428;536576;2026-02-25T16:35:15-03:00;-23.7451;-46.5553;0;SÃO BERNARDO DO CAMPO;SP;Próx. Avenida Nicola Demarchi
173516133353;512704;2026-02-25T16:35:21-03:00;-8.3402;-34.992;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173516134256;484941;2026-02-25T16:35:23-03:00;-23.0361;-46.7133;76;JARINU;SP;Próx. Rodovia Dom Pedro I
173516136218;374271;2026-02-25T16:35:21-03:00;-22.9943;-46.7899;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516138241;474689;2026-02-25T16:35:25-03:00;-22.9947;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516138348;597976;2026-02-25T16:35:24-03:00;-23.152;-46.8777;77;JUNDIAÍ;SP;Rodovia João Cereser
173516139531;596786;2026-02-25T16:35:22-03:00;-22.9948;-46.7896;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516140124;369657;2026-02-25T16:35:28-03:00;-8.2754;-34.993;0;CABO DE SANTO AGOSTINHO;PE;Próx. PE-009
173516144489;93935;2026-02-25T16:28:24-03:00;-23.1003;-46.5701;50;ATIBAIA;SP;Rodovia Dom Pedro I
173516145741;596469;2026-02-25T16:35:30-03:00;-22.9941;-46.7902;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516148596;473878;2026-02-25T16:35:35-03:00;-23.1729;-46.5773;63;ATIBAIA;SP;Rodovia Fernão Dias
173516148816;368968;2026-02-25T16:35:42-03:00;-23.0135;-46.8314;0;ITATIBA;SP;Próx. Avenida Alexandre José Barbosa
173516148912;313628;2026-02-25T16:35:42-03:00;-22.988;-46.8477;0;ITATIBA;SP;Rua Assad Antônio Nazar
173516148922;590962;2026-02-25T16:35:37-03:00;-22.4905;-47.4017;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173516152210;373877;2026-02-25T16:35:42-03:00;-18.3886;-44.4534;78;CORINTO;MG;BR-135
173516155693;548321;2026-02-25T16:35:39-03:00;-8.3401;-34.992;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173516156712;93935;2026-02-25T16:29:19-03:00;-23.101;-46.5808;77;ATIBAIA;SP;Rodovia Dom Pedro I
173516158661;373877;2026-02-25T16:35:50-03:00;-18.3874;-44.4526;78;CORINTO;MG;Próx. BR-135
173516159619;99519;2026-02-25T16:35:22-03:00;-22.7922;-47.2261;63;SUMARÉ;SP;Rodovia Anhanguera
173516160232;600362;2026-02-25T16:35:52-03:00;-22.9947;-46.79;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516160988;597976;2026-02-25T16:35:52-03:00;-23.1472;-46.8752;76;JUNDIAÍ;SP;Rodovia Engenheiro Constâncio Cintra
173516162997;473878;2026-02-25T16:35:52-03:00;-23.1701;-46.5762;77;ATIBAIA;SP;Rodovia Fernão Dias
173516164455;547535;2026-02-25T16:35:59-03:00;-8.3402;-34.9919;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173516167213;593351;2026-02-25T16:35:57-03:00;-23.7294;-46.5796;0;SÃO BERNARDO DO CAMPO;SP;Próx. Rua Thomás Antônio Gonzaga
173516168782;93935;2026-02-25T16:30:36-03:00;-23.1013;-46.5956;64;ATIBAIA;SP;Rodovia Dom Pedro I
173516174433;473878;2026-02-25T16:36:05-03:00;-23.1677;-46.5752;83;ATIBAIA;SP;Rodovia Fernão Dias
173516175424;498872;2026-02-25T16:36:13-03:00;-22.9946;-46.7902;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516179057;475971;2026-02-25T16:36:16-03:00;-23.0357;-46.733;0;ITATIBA;SP;Próx. Rua Antônio Gilberto Frediani
173516180169;551549;2026-02-25T16:36:21-03:00;-25.1094;-48.7456;0;ANTONINA;PR;Próx. Rodovia Régis Bittencourt
173516180244;597976;2026-02-25T16:36:16-03:00;-23.1429;-46.8733;75;JUNDIAÍ;SP;Próx. Rodovia Engenheiro Constâncio Cintra
173516183368;597976;2026-02-25T16:36:14-03:00;-23.1433;-46.8734;76;JUNDIAÍ;SP;Rodovia Engenheiro Constâncio Cintra
173516183761;93935;2026-02-25T16:31:16-03:00;-23.101;-46.6025;61;ATIBAIA;SP;Rodovia Dom Pedro I
173516184443;99630;2026-02-25T16:36:23-03:00;-22.493;-47.4035;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173516186033;595115;2026-02-25T16:36:22-03:00;-22.9946;-46.79;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516186445;514901;2026-02-25T16:36:38-03:00;-22.9946;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516186614;125359;2026-02-25T16:36:23-03:00;-21.3954;-47.687;77;SÃO SIMÃO;SP;Via Anhanguera
173516188559;597976;2026-02-25T16:36:17-03:00;-23.1427;-46.8733;76;JUNDIAÍ;SP;Rodovia Engenheiro Constâncio Cintra
173516191885;484941;2026-02-25T16:36:34-03:00;-23.0375;-46.6985;77;JARINU;SP;Rodovia Dom Pedro I
173516193173;597976;2026-02-25T16:36:20-03:00;-23.1422;-46.8732;76;JUNDIAÍ;SP;Próx. Rodovia Engenheiro Constâncio Cintra
173516195921;536312;2026-02-25T16:36:38-03:00;-23.5218;-46.5747;0;SÃO PAULO;SP;Próx. Rua Tuiuti
173516197205;99519;2026-02-25T16:36:37-03:00;-22.7801;-47.2322;73;NOVA ODESSA;SP;Rodovia Anhanguera
173516198764;513660;2026-02-25T16:36:36-03:00;-8.2753;-34.9931;0;CABO DE SANTO AGOSTINHO;PE;Próx. PE-009
173516198794;93935;2026-02-25T16:31:33-03:00;-23.1006;-46.606;77;ATIBAIA;SP;Rodovia Dom Pedro I
173516204221;272113;2026-02-25T16:36:47-03:00;-20.9615;-44.9276;73;SANTO ANTÔNIO DO AMPARO;MG;Rodovia Fernão Dias
173516209287;232270;2026-02-25T16:36:48-03:00;-22.9948;-46.7895;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516209564;475417;2026-02-25T16:36:46-03:00;-23.4899;-46.7685;0;OSASCO;SP;Próx. Rua Robert Bosch
173516209624;475417;2026-02-25T16:36:47-03:00;-23.4899;-46.7685;0;OSASCO;SP;Próx. Rua Robert Bosch
173516213478;516640;2026-02-25T16:36:58-03:00;-30.0103;-51.3191;0;ELDORADO DO SUL;RS;Rua Júlio Ricardo Mottin
173516215032;471939;2026-02-25T16:36:52-03:00;-23.4271;-46.3897;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516219384;478987;2026-02-25T16:36:59-03:00;-23.0377;-46.6868;39;JARINU;SP;Rodovia Dom Pedro I
173516224239;516069;2026-02-25T16:37:07-03:00;-23.2837;-46.5885;76;MAIRIPORÃ;SP;Próx. Rodovia Fernão Dias
173516226487;477048;2026-02-25T16:37:14-03:00;-22.9948;-46.7899;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516276537;607111;2026-02-25T16:38:11-03:00;-22.9947;-46.79;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516280726;93935;2026-02-25T16:32:54-03:00;-23.0968;-46.6212;73;ATIBAIA;SP;Rodovia Dom Pedro I
173516290598;476419;2026-02-25T16:38:32-03:00;-22.9947;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516291120;516069;2026-02-25T16:38:30-03:00;-23.2686;-46.5839;77;MAIRIPORÃ;SP;Rodovia Fernão Dias
173516291826;99519;2026-02-25T16:38:33-03:00;-22.767;-47.2434;71;NOVA ODESSA;SP;Rodovia Anhanguera
173516292636;93935;2026-02-25T16:33:40-03:00;-23.094;-46.6262;31;ATIBAIA;SP;Rodovia Dom Pedro I
173516293794;597976;2026-02-25T16:38:35-03:00;-23.121;-46.8667;77;JUNDIAÍ;SP;Rua Ribeiro Talasso
173516294506;590994;2026-02-25T16:38:40-03:00;-20.1674;-40.2037;13;SERRA;ES;Estrada da Vitória-Jacaraípe
173516296799;598495;2026-02-25T16:38:37-03:00;-22.988;-46.8476;0;ITATIBA;SP;Próx. Rua Assad Antônio Nazar
173516297666;125359;2026-02-25T16:38:41-03:00;-21.3817;-47.7039;73;CRAVINHOS;SP;Rodovia Anhanguera
173516301102;473878;2026-02-25T16:38:42-03:00;-23.1384;-46.5757;76;ATIBAIA;SP;Rodovia Fernão Dias
173516302115;590994;2026-02-25T16:38:46-03:00;-20.1674;-40.2034;21;SERRA;ES;Rua Projetada Três
173516303980;597976;2026-02-25T16:38:48-03:00;-23.1204;-46.8641;77;JUNDIAÍ;SP;Próx. Rodovia Engenheiro Constâncio Cintra
173516304098;473398;2026-02-25T16:38:46-03:00;-22.9944;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516304762;484941;2026-02-25T16:38:53-03:00;-23.0462;-46.6724;76;ATIBAIA;SP;Rodovia Dom Pedro I
173516304928;373877;2026-02-25T16:38:51-03:00;-18.3582;-44.4379;75;CORINTO;MG;Próx. BR-135
173516306007;564553;2026-02-25T16:38:56-03:00;-22.9946;-46.7902;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516307613;473878;2026-02-25T16:38:49-03:00;-23.137;-46.5758;84;ATIBAIA;SP;Rodovia Fernão Dias
173516308390;125550;2026-02-25T16:38:49-03:00;-22.9946;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516313485;599704;2026-02-25T16:38:59-03:00;-23.3986;-47.3759;16;SOROCABA;SP;Avenida Paraná
173516322437;539116;2026-02-25T16:39:14-03:00;-23.4269;-46.3892;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516328887;475971;2026-02-25T16:39:22-03:00;-23.0357;-46.733;0;ITATIBA;SP;Próx. Rua Antônio Gilberto Frediani
173516330660;536079;2026-02-25T16:39:27-03:00;-22.7577;-47.4632;0;SANTA BÁRBARA D'OESTE;SP;Próx. Rodovia Luiz de Queiroz
173516332850;475971;2026-02-25T16:39:33-03:00;-23.0357;-46.733;0;ITATIBA;SP;Próx. Rua Antônio Gilberto Frediani
173516334335;125429;2026-02-25T16:39:35-03:00;-22.4905;-47.4023;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173516335719;270998;2026-02-25T16:39:35-03:00;-23.4855;-46.5409;58;GUARULHOS;SP;Via Dutra
173516337466;514349;2026-02-25T16:39:36-03:00;-22.4574;-46.0099;0;ESTIVA;MG;Próx. Rodovia Fernão Dias
173516337696;470266;2026-02-25T16:39:33-03:00;-22.9669;-45.4316;0;PINDAMONHANGABA;SP;Próx. Rodovia Presidente Dutra
173516339981;593351;2026-02-25T16:39:23-03:00;-23.7293;-46.5795;0;SÃO BERNARDO DO CAMPO;SP;Próx. Rua Thomás Antônio Gonzaga
173516343351;93935;2026-02-25T16:38:58-03:00;-23.0553;-46.6601;64;ATIBAIA;SP;Rodovia Dom Pedro I
173516348076;272113;2026-02-25T16:39:11-03:00;-20.9793;-44.9422;67;SANTO ANTÔNIO DO AMPARO;MG;Rodovia Fernão Dias
173516357844;99519;2026-02-25T16:40:05-03:00;-22.7565;-47.2549;77;AMERICANA;SP;Rodovia Anhanguera
173516359498;590994;2026-02-25T16:40:10-03:00;-20.1669;-40.2018;24;SERRA;ES;Estrada da Vitória-Jacaraípe
173516360635;548332;2026-02-25T16:40:09-03:00;-23.4269;-46.3892;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516363354;512788;2026-02-25T16:40:10-03:00;-23.427;-46.3893;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516363950;373564;2026-02-25T16:40:17-03:00;-23.427;-46.3891;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516364666;536576;2026-02-25T16:40:15-03:00;-23.7451;-46.5553;0;SÃO BERNARDO DO CAMPO;SP;Próx. Avenida Nicola Demarchi
173516366661;512704;2026-02-25T16:40:21-03:00;-8.3402;-34.992;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173516368923;590962;2026-02-25T16:39:15-03:00;-22.4905;-47.4017;0;CORDEIRÓPOLIS;SP;
173516370126;99519;2026-02-25T16:40:23-03:00;-22.7542;-47.2573;73;AMERICANA;SP;Via Anhanguera
173516372347;369657;2026-02-25T16:40:28-03:00;-8.2754;-34.993;0;CABO DE SANTO AGOSTINHO;PE;Próx. PE-009
173516379580;473878;2026-02-25T16:40:35-03:00;-23.1209;-46.5743;25;ATIBAIA;SP;Rodovia Fernão Dias
173516379952;590962;2026-02-25T16:40:37-03:00;-22.4905;-47.4017;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173516380074;368968;2026-02-25T16:40:42-03:00;-23.0135;-46.8314;0;ITATIBA;SP;Próx. Avenida Alexandre José Barbosa
173516380619;313628;2026-02-25T16:40:42-03:00;-22.988;-46.8477;0;ITATIBA;SP;Rua Assad Antônio Nazar
173516383317;476025;2026-02-25T16:40:02-03:00;-22.8763;-47.1988;0;HORTOLÂNDIA;SP;Avenida da Emancipação
173516384846;369267;2026-02-25T16:40:01-03:00;-22.4905;-47.4016;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173516385594;374271;2026-02-25T16:40:21-03:00;-22.9943;-46.7899;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516387468;548321;2026-02-25T16:40:39-03:00;-8.3401;-34.992;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173516387503;596786;2026-02-25T16:40:22-03:00;-22.9948;-46.7896;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516387709;474689;2026-02-25T16:40:25-03:00;-22.9947;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516390133;475417;2026-02-25T16:40:52-03:00;-23.4899;-46.7685;0;OSASCO;SP;Próx. Rua Robert Bosch
173516391091;247319;2026-02-25T16:38:53-03:00;-22.9945;-46.7902;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516393425;475417;2026-02-25T16:40:56-03:00;-23.4899;-46.7685;0;OSASCO;SP;Próx. Rua Robert Bosch
173516394648;247319;2026-02-25T16:40:55-03:00;-22.9945;-46.7902;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516396871;547535;2026-02-25T16:40:59-03:00;-8.3402;-34.9919;0;CABO DE SANTO AGOSTINHO;PE;Próx. Estrada Tdr Norte
173516397815;590994;2026-02-25T16:40:58-03:00;-20.1684;-40.2062;40;SERRA;ES;Estrada da Vitória-Jacaraípe
173516400120;593351;2026-02-25T16:40:57-03:00;-23.7294;-46.5796;0;SÃO BERNARDO DO CAMPO;SP;Próx. Rua Thomás Antônio Gonzaga
173516406346;270998;2026-02-25T16:41:11-03:00;-23.494;-46.5539;53;GUARULHOS;SP;Via Dutra
173516407061;498872;2026-02-25T16:41:13-03:00;-22.9946;-46.7901;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516412081;551549;2026-02-25T16:41:21-03:00;-25.1094;-48.7455;0;ANTONINA;PR;Próx. Rodovia Régis Bittencourt
173516413013;596469;2026-02-25T16:40:30-03:00;-22.9941;-46.7902;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516414853;597976;2026-02-25T16:41:22-03:00;-23.1003;-46.8457;73;JUNDIAÍ;SP;Rodovia Engenheiro Constâncio Cintra
173516415676;99630;2026-02-25T16:41:23-03:00;-22.493;-47.4035;0;CORDEIRÓPOLIS;SP;Próx. Rodovia Anhanguera
173516415942;590994;2026-02-25T16:41:22-03:00;-20.1693;-40.2084;36;SERRA;ES;Estrada da Vitória-Jacaraípe
173516417185;597976;2026-02-25T16:41:16-03:00;-23.1014;-46.8461;72;JUNDIAÍ;SP;Rodovia Engenheiro Constâncio Cintra
173516417317;595115;2026-02-25T16:41:22-03:00;-22.9946;-46.79;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516417956;514901;2026-02-25T16:41:38-03:00;-22.9946;-46.7897;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516418351;125359;2026-02-25T16:41:22-03:00;-21.3582;-47.7225;77;CRAVINHOS;SP;Rodovia Anhanguera
173516419743;597976;2026-02-25T16:38:55-03:00;-23.1195;-46.863;76;JUNDIAÍ;SP;Rodovia Engenheiro Constâncio Cintra
173516422750;484941;2026-02-25T16:41:34-03:00;-23.0622;-46.6512;58;ATIBAIA;SP;Próx. Rodovia Dom Pedro I
173516424759;597976;2026-02-25T16:39:47-03:00;-23.1156;-46.8534;76;JUNDIAÍ;SP;Rua Hum
173516426775;536312;2026-02-25T16:41:38-03:00;-23.5218;-46.5747;0;SÃO PAULO;SP;Próx. Rua Tuiuti
173516426836;600362;2026-02-25T16:40:52-03:00;-22.9947;-46.79;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516429575;597976;2026-02-25T16:39:58-03:00;-23.1141;-46.8518;76;JUNDIAÍ;SP;Rodovia Engenheiro Constâncio Cintra
173516430001;513660;2026-02-25T16:41:36-03:00;-8.2753;-34.9931;0;CABO DE SANTO AGOSTINHO;PE;Próx. PE-009
173516435336;597976;2026-02-25T16:41:28-03:00;-23.0992;-46.8457;77;JUNDIAÍ;SP;Alameda dos Álamos
173516435579;272113;2026-02-25T16:41:07-03:00;-20.9915;-44.9572;75;SANTO ANTÔNIO DO AMPARO;MG;Rodovia Fernão Dias
173516439521;232270;2026-02-25T16:41:48-03:00;-22.9948;-46.7895;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516442920;590994;2026-02-25T16:41:55-03:00;-20.1697;-40.2103;21;SERRA;ES;Estrada da Vitória-Jacaraípe
173516444295;597976;2026-02-25T16:41:56-03:00;-23.0943;-46.8479;76;ITATIBA;SP;Rodovia Engenheiro Constâncio Cintra
173516445504;516640;2026-02-25T16:41:58-03:00;-30.0103;-51.3191;0;ELDORADO DO SUL;RS;Rua Júlio Ricardo Mottin
173516446980;471939;2026-02-25T16:41:52-03:00;-23.4271;-46.3897;0;GUARULHOS;SP;Próx. Avenida Amâncio Gaiolli
173516447191;484941;2026-02-25T16:42:03-03:00;-23.0649;-46.6467;77;ATIBAIA;SP;Próx. Rodovia Dom Pedro I
173516451716;478987;2026-02-25T16:41:59-03:00;-23.0338;-46.7304;67;ITATIBA;SP;Rodovia Dom Pedro I
173516462122;477048;2026-02-25T16:42:14-03:00;-22.9947;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516463108;99519;2026-02-25T16:41:54-03:00;-22.7433;-47.2687;74;AMERICANA;SP;Rodovia Anhanguera
173516516273;607111;2026-02-25T16:43:11-03:00;-22.9947;-46.79;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516520662;516069;2026-02-25T16:41:30-03:00;-23.2405;-46.5981;76;MAIRIPORÃ;SP;Rodovia Fernão Dias
173516520860;536079;2026-02-25T16:43:25-03:00;-22.7577;-47.4632;0;SANTA BÁRBARA D'OESTE;SP;Próx. Rodovia Luiz de Queiroz
173516523595;536079;2026-02-25T16:40:25-03:00;-22.7577;-47.4632;0;SANTA BÁRBARA D'OESTE;SP;Próx. Rodovia Luiz de Queiroz
173516523597;536079;2026-02-25T16:40:36-03:00;-22.7577;-47.4632;0;SANTA BÁRBARA D'OESTE;SP;Próx. Rodovia Luiz de Queiroz
173516526262;536079;2026-02-25T16:40:06-03:00;-22.7577;-47.4632;1;SANTA BÁRBARA D'OESTE;SP;Próx. Rodovia Luiz de Queiroz
173516526593;99519;2026-02-25T16:43:28-03:00;-22.7356;-47.2824;63;AMERICANA;SP;Rodovia Anhanguera
173516528286;516069;2026-02-25T16:42:12-03:00;-23.2338;-46.6019;77;ATIBAIA;SP;Rodovia Fernão Dias
173516529018;536079;2026-02-25T16:39:29-03:00;-22.7577;-47.4632;0;SANTA BÁRBARA D'OESTE;SP;Próx. Rodovia Luiz de Queiroz
173516529547;476419;2026-02-25T16:43:32-03:00;-22.9947;-46.7898;0;ITATIBA;SP;Próx. Rodovia Dom Pedro I
173516532328;475417;2026-02-25T16:43:16-03:00;-23.4899;-46.7685;0;OSASCO;SP;Próx. Rua Robert Bosch
173516532658;272113;2026-02-25T16:42:35-03:00;-21.0007;-44.9675;54;SANTO ANTÔNIO DO AMPARO;MG;Rodovia Fernão Dias
173516534091;590994;2026-02-25T16:43:40-03:00;-20.1725;-40.2176;42;SERRA;ES;Estrada da Vitória-Jacaraípe
173516534135;536079;2026-02-25T16:39:59-03:00;-22.7577;-47.4632;2;SANTA BÁRBARA D'OESTE;SP;Próx. Rodovia Luiz de Queiroz
173516535336;478987;2026-02-25T16:43:12-03:00;-23.0294;-46.7445;76;ITATIBA;SP;Rodovia Dom Pedro I
173516536399;598495;2026-02-25T16:43:37-03:00;-22.9881;-46.8476;0;ITATIBA;SP;Próx. Rua Assad Antônio Nazar
